"","day","temp","dewp","wdsp","nrm"
"1731",6,64.7,50.4,8.5,0.418604651162791
"1732",7,63.6,61.2,9.3,0.498708010335917
"1733",1,64.1,60.7,9,0.532299741602067
"1734",2,73.9,67.4,6.6,0.635658914728682
"1735",3,79.7,68.6,8.2,0.953488372093023
"1736",4,68.3,63,8.6,0.576227390180879
"1737",5,63.1,57.8,8.2,0.571059431524548
"1738",6,54.1,44.9,9.6,0.540051679586563
"1739",7,56,46,8.9,0.558139534883721
"1740",1,60.3,47.3,8.3,0.423772609819121
"1741",2,60.1,43.3,7,0.617571059431525
"1742",3,59.8,43,3,0.529715762273902
"1743",4,61.7,45,7.5,0.583979328165375
"1744",5,62.9,52.5,7,0.359173126614987
"1745",6,60,54.8,11.1,0.573643410852713
"1746",7,44.2,26.8,14.2,0.578811369509044
"1747",1,48.1,32.4,12.2,0.493540051679587
"1748",2,46.5,31.6,7.4,0.459948320413437
"1749",3,52.3,41.4,8,0.607235142118863
"1750",4,49.5,36.7,13.8,0.607235142118863
"1751",5,47,36.4,5.3,0.439276485788114
"1752",6,49.2,38.7,4.8,0.511627906976744
"1753",7,56.3,40.2,7.7,0.545219638242894
"1754",1,56.7,48.1,5.6,0.55297157622739
"1755",2,58.3,51.6,12.3,0.529715762273902
"1756",3,50.8,39.1,16.1,0.397932816537468
"1757",4,49.2,34.1,9,0.498708010335917
"1758",5,48.6,39.3,5.9,0.542635658914729
"1759",6,46.9,35.6,3.8,0.630490956072351
"1760",7,44.9,39.9,7.4,0.134366925064599
"1761",1,50.3,43,12.2,0.503875968992248
"1762",2,48.8,42.3,4,0.392764857881137
"1763",3,42.3,38,7.4,0.333333333333333
"1764",4,38.5,34,8.4,0.183462532299742
"1765",5,36,33.8,14.2,0.211886304909561
"1766",6,33.1,24.3,8.8,0.878552971576227
"1767",7,39.5,31.5,10.3,0.408268733850129
"1768",1,40.4,28.5,8,0.550387596899225
"1769",2,48.6,34.8,9.8,0.426356589147287
"1770",3,39.1,25.3,9.2,0.333333333333333
"1771",4,40.9,25.3,8.4,0.400516795865633
"1772",5,30.2,17.8,11.6,0.400516795865633
"1773",6,24.6,8,7.6,0.449612403100775
"1774",7,34.8,17.6,10.1,0.527131782945736
"1775",1,42.1,31.7,6.5,0.374677002583979
"1777",3,14.9,1.7,11.7,0.10077519379845
"1778",4,17.3,3.8,10.1,0.186046511627907
"1779",5,28.4,20.3,7.1,0.186046511627907
"1780",6,28.5,20.4,6,0.645994832041344
"1781",7,34.7,27.3,5,0.405684754521964
"1782",1,34.2,26.6,6.2,0.503875968992248
"1783",2,37.9,33.7,5.4,0.457364341085271
"1784",3,38.3,32.9,4.2,0.457364341085271
"1785",4,42.5,37.6,4.2,0.576227390180879
"1786",5,47.8,42,14.6,0.403100775193798
"1787",6,37.2,27.1,8.2,0.571059431524548
"1788",7,32.4,25.7,4.8,0.506459948320413
"1789",1,39.4,30.8,8.9,0.496124031007752
"1790",2,45.5,36.8,7.3,0.478036175710594
"1791",3,42.1,35.2,5.5,0.444444444444444
"1792",4,45.8,39.6,18.3,0.338501291989664
"1793",5,35.2,25.1,9.5,0
"1794",6,37.2,33.8,4.4,0.366925064599483
"1795",7,38.5,34.5,11.3,0.405684754521964
"1796",1,40.5,37.7,9.1,0.547803617571059
"1797",2,33.3,26.8,11.7,0.524547803617571
"1798",3,33.5,26.3,10.1,0.472868217054264
"1799",4,37.6,28.4,11.4,0.62015503875969
"1800",5,36.8,28,5.3,0.501291989664083
"1801",6,39.2,29.3,9.6,0.594315245478036
"1802",7,32,23.4,5.8,0.501291989664083
"1803",1,39.9,31.4,10.1,0.423772609819121
"1804",2,47.2,43.9,9.1,0.51421188630491
"1805",3,23.2,13.2,13.8,0.436692506459948
"1806",4,19.2,8.3,9.3,0.255813953488372
"1807",5,30.1,19.1,9.6,0.387596899224806
"1808",6,39.7,27.6,6.9,0.581395348837209
"1809",7,34.2,28,5.1,0.454780361757106
"1810",1,24.8,15.1,7.8,0.385012919896641
"1811",2,27.8,21.8,5.6,0.304909560723514
"1812",3,26.6,18.9,10.2,0.423772609819121
"1813",4,21.3,6.6,9.8,0.377260981912145
"1814",5,24.3,9.6,9,0.457364341085271
"1815",6,31.3,24.7,3.7,0.560723514211886
"1816",7,39,28.5,7.3,0.62015503875969
"1817",1,40.4,29.9,7.7,0.449612403100775
"1818",2,42.8,31.8,7.5,0.467700258397933
"1819",3,40.8,34.7,4.7,0.302325581395349
"1820",4,48.8,40,8.1,0.0155038759689922
"1821",5,56.3,48.8,10.3,0.263565891472868
"1822",6,38.3,32.1,8.6,0.478036175710594
"1823",7,36,31.3,5.6,0.341085271317829
"1824",1,54.3,50.9,10.7,0.472868217054264
"1825",2,39,34,13.7,0.281653746770026
"1826",3,27.7,20.4,16.8,0.10594315245478
